Group	Time	min.rec	spat.scale	cell	trait.g	pre.rec	pre.sps	pre.ratio	post.rec	post.sps	post.ratio	pre.raref	pre.95.low	pre.95.up	post.raref	post.95.low	post.95.up	status.change	perc.change	perc.95low	perc.95up	change.CI.span	pre.Mao.tau_int	pre.Mao.SD_int	pre.singletons	pre.tau.mean_int	pre.tauSD.mean_int	pre.singletons.mean_int	post.Mao.tau_int	post.Mao.SD_int	post.singletons	post.tau.mean_int	post.tauSD.mean_int	post.singletons.mean_int	Change.Mao_int	Change.Mao_int_CIlow	Change.Mao_int_CIup	Change.Mao_int_CIspan	Int_Pvalue	status.change.Mao_int	pre.Mao.tau_extr	pre.Mao.SD_extr	pre.singletons	pre.tau.mean_extr	pre.tauSD.mean_extr	pre.singletons.mean_extr	post.Mao.tau_extr	post.Mao.SD_extr	post.singletons	post.tau.mean_extr	post.tauSD.mean_extr	post.singletons.mean_extr	Change.Mao_extr	Change.Mao_extr_CIlow	Change.Mao_extr_CIup	Change.Mao_extr_CIspan	Extr_Pvalue	status.change.Mao_extr	pre.Mao.tau_extr_3x	pre.Mao.SD_extr_3x	pre.singletons	pre.tau.mean_extr_3x	pre.tauSD.mean_extr_3x	pre.singletons.mean_extr_3x	post.Mao.tau_extr_3x	post.Mao.SD_extr_3x	post.singletons	post.tau.mean_extr_3x	post.tauSD.mean_extr_3x	post.singletons.mean_extr_3x	Change.Mao_extr_3x	Change.Mao_extr_3x_CIlow	Change.Mao_extr_3x_CIup	Change.Mao_extr_3x_CIspan	Extr.3x_Pvalue	status.change.Mao_extr_3x
Butterflies	70-89vs90-09	10	G10	110430	Polyphagous Nitrogen generalist	16	5	3.2	186	8	23.25	5	5	5	4.0241	2.3974	5.6508	no.change	-19.518	-52.052	13.016	65.068	5	0.6742	1	4.46	0.3679	0.81	4.0241	1.3438	3	3.9408	1.0531	1.29	-19.518	-60.48859799	26.81577	87.30436799	1.02E-16	no.change	5.5	1.3229	1	4.805	0.7556	0.84	8	1.4771	3	6.91	0.5789	1.27	45.45454545	8.466849478	126.7977965	118.3309471	4.31E-54	increase	5.493	1.274	1	5.1387	1.0051	0.84	5.3338	1.378	3	5.1591	0.9509	1.23	-2.898234116	-43.0950181	76.60999573	119.7050138	0.089534155	no.change
Butterflies	70-89vs90-09	10	G10	110420	Polyphagous Nitrogen generalist	192	8	24	1382	11	125.64	8	8	8	8.5751	7.0864	10.0638	no.change	7.189	-11.42	25.798	37.218	8	0	0	8	0	0.02	8.5751	1.208	1	8.495	1.0518	1.11	7.18875	-17.18095453	31.66823945	48.84919399	4.75E-07	no.change	8	0	0	7.99	0	0	11	0.4944	1	10.16	0.3216	0.84	37.5	28.76206846	45.83064871	17.06858025	1.96E-100	increase	8	0	0	8	0	0	9.7368	0.786	1	9.3894	0.729	0.8	21.71	4.504700276	41.88154235	37.37684208	1.94E-43	increase
Butterflies	70-89vs90-09	10	G10	190410	Polyphagous Nitrogen generalist	409	11	37.18	3671	13	282.38	11	11	11	11.3213	10.3112	12.3314	no.change	2.921	-6.262	12.104	18.366	11	0	0	10.93	0	0.2	11.3213	1.2496	1	11.3153	0.9495	0.66	2.920909091	-14.09901323	19.22411069	33.32312392	5.68E-08	no.change	11	0	0	10.92	0	0.11	13	0.6939	1	12.54	0.18	0.6	18.18181818	15.0825749	21.42957244	6.346997541	1.02E-99	increase	11	0	0	10.97	0	0.17	11.8911	0.9736	1	11.7986	0.6505	0.54	8.100909091	-3.920257831	19.03644247	22.95670031	1.93E-26	no.change
Butterflies	70-89vs90-09	10	G10	210470	Polyphagous Nitrogen generalist	600	12	50	2030	12	169.17	12	12	12	11.8746	11.223	12.5262	no.change	-1.045	-6.475	4.385	10.86	12	0.6928	1	11.52	0.185	0.68	11.8746	0.1164	0	11.8067	0.1676	0	-1.045	-5.1626064	2.977243937	8.139850337	2.50E-05	no.change	12.4958	1.2922	1	11.7633	0.4826	0.64	12	0	0	12	0	0	-3.967733158	-11.06161184	4.346095948	15.40770778	7.82E-16	no.change	12.4909	1.265	1	11.702	0.3851	0.78	12	0	0	11.9996	4.00E-04	0.03	-3.930061084	-9.714606044	2.886833753	12.6014398	3.03E-22	no.change
Butterflies	70-89vs90-09	10	G10	90470	Polyphagous Nitrogen generalist	130	9	14.44	3700	12	308.33	9	9	9	9.1267	7.6562	10.5972	no.change	1.408	-14.931	17.747	32.678	9	0.6882	1	8.46	0.3059	0.76	9.1267	1.3767	1	9.1065	1.1314	0.57	1.407777778	-24.32926221	28.00453186	52.33379407	0.69971738	no.change	9.5	1.3229	1	8.785	0.7381	0.89	12	0.6928	1	11.4	0.1381	0.65	26.31578947	7.638731006	52.63524521	44.99651421	3.72E-59	increase	9.4911	1.266	1	8.772	0.5795	0.85	10.0033	1.2362	1	9.9616	0.9709	0.7	5.396634742	-19.6659621	32.0188093	51.6847714	1.33E-07	no.change
Butterflies	70-89vs90-09	10	G10	110490	Polyphagous Nitrogen generalist	185	8	23.12	2310	10	231	8	8	8	7.7012	5.8316	9.5707	no.change	-3.735	-27.105	19.634	46.739	8	0.9428	2	7.35	0.3105	0.74	7.7012	0.9241	0	7.614	0.9572	0.18	-3.735	-26.32859635	24.34596561	50.67456196	0.00120607	no.change	9	2.2485	2	7.48	0.496	0.82	10	0	0	9.98	0	0.16	11.11111111	-0.495780014	27.65553357	28.15131358	8.90E-33	no.change	8.9821	2.1492	2	7.4659	0.5173	0.69	9.2222	0.4238	0	9.061	0.4896	0.2	2.673094265	-13.76881564	21.76981142	35.53862706	0.0239787	no.change
Butterflies	70-89vs90-09	10	G10	90430	Polyphagous Nitrogen generalist	45	5	9	1534	11	139.45	5	5	5	6.4347	4.0114	8.858	no.change	28.694	-19.772	77.16	96.932	5	0	1	4.63	0.2343	0.59	6.4347	1.0216	0	6.4366	1.0326	0.04	28.694	-10.78982481	71.73259574	82.52242055	5.97E-30	no.change	5	0	1	4.7275	0.4248	0.51	11	0	0	11	0	0.06	120	84.90235966	172.168669	87.26630933	1.26E-108	increase	5	0	1	4.5587	0.2088	0.6	9.0235	0.6796	0	8.9412	0.7137	0.02	80.47	47.9701288	116.1591683	68.18903949	2.90E-87	increase
Butterflies	70-89vs90-09	10	G10	110550	Polyphagous Nitrogen generalist	57	7	8.14	5706	13	438.92	7	7	7	7.4388	6.0921	8.7855	no.change	6.269	-12.97	25.507	38.477	7	0	1	6.67	0.1313	0.46	7.4388	1.6445	0	7.4258	1.6355	0.52	6.268571429	-41.67144846	53.24890379	94.92035225	3.98E-06	no.change	7	0	1	6.83	0.4942	0.59	13	0	0	12.82	0.1234	0.37	85.71428571	63.17795097	118.1858003	55.00784937	8.43E-116	increase	7	0	1	6.7229	0.305	0.46	8.3082	1.4467	0	8.2796	1.4465	0.35	18.68857143	-23.68111773	59.54043149	83.22154922	5.79E-16	no.change
Butterflies	70-89vs90-09	10	G10	210500	Polyphagous Nitrogen generalist	89	11	8.09	265	13	20.38	11	11	11	11.7396	10.1288	13.3503	no.change	6.724	-7.92	21.366	29.286	11	0.6916	1	10.4	0.3563	0.7	11.7396	0.6695	1	11.3976	0.6659	0.7	6.723636364	-7.32122537	21.75951817	29.08074354	2.52E-20	no.change	11.4908	1.2643	1	10.8037	0.6495	0.81	13	0	1	12.64	0.1738	0.52	13.13398545	0.686040681	28.70243358	28.0163929	3.75E-48	increase	11	0.6916	1	10.4	0.3563	0.7	11.7396	0.6695	1	11.3976	0.6659	0.7	13.13398545	0.686040681	28.70243358	28.0163929	3.75E-48	increase
Butterflies	70-89vs90-09	10	G10	230500	Polyphagous Nitrogen generalist	290	12	24.17	4279	14	305.64	12	12	12	12.4923	11.3952	13.5895	no.change	4.103	-5.04	13.246	18.286	12	0.6928	1	11.44	0.1605	0.65	12.4923	1.0158	1	12.4863	0.8656	0.33	4.1025	-11.35354783	18.22059187	29.5741397	2.06E-09	no.change	12.5	1.3229	1	11.8	0.4697	0.73	14	0	1	13.6	0.0069	0.38	12	3.241586556	21.54046286	18.2988763	1.39E-54	increase	12.491	1.2653	1	11.5473	0.3508	0.66	13.0413	0.7716	1	13.0019	0.5174	0.33	4.405572012	-5.664830991	14.86499363	20.52982462	1.26E-12	no.change
Butterflies	70-89vs90-09	10	G10	190530	Polyphagous Nitrogen generalist	301	12	25.08	1149	13	88.38	12	12	12	12.7563	11.8369	13.6757	no.change	6.302	-1.359	13.964	15.323	12	0	1	11.61	0.0208	0.38	12.7563	0.1353	0	12.6542	0.2195	0.01	6.3025	2.778898271	9.864462609	7.085564338	1.37E-59	increase	12	0	1	11.5948	0.1366	0.46	13	0	0	13	0	0	8.333333333	6.02323172	10.86708834	4.843856616	7.46E-89	increase	12	0	1	11.7267	0.1176	0.44	13	0	0	12.9974	0.0025	0.01	8.333333333	6.116319623	10.56398543	4.447665808	9.95E-93	increase
Butterflies	70-89vs90-09	10	G10	190350	Polyphagous Nitrogen generalist	99	12	8.25	1542	12	128.5	12	12	12	10.4349	9.1707	11.6991	decrease	-13.042	-23.577	-2.508	21.069	12	1.3765	3	10.75	0.9709	1.81	10.4349	0.9695	1	10.4059	0.783	0.41	-13.0425	-30.99221786	12.70202771	43.69424558	1.93E-21	no.change	14.25	3.3958	3	12.3389	2.6978	1.76	12	0	1	11.64	0	0.41	-15.78947368	-41.09661858	37.73695833	78.83357691	3.00E-10	no.change	14.0965	2.9132	3	12.0356	1.9961	1.64	11.0756	0.7709	1	11.0344	0.5009	0.33	-21.43014223	-42.92591296	17.86763907	60.79355203	4.63E-29	no.change
Butterflies	70-89vs90-09	10	G10	40380	Polyphagous Nitrogen generalist	96	9	10.67	1785	12	148.75	9	9	9	8.7323	6.7027	10.7618	no.change	-2.974	-25.526	19.576	45.102	9	0	0	9	0	0.01	8.7323	1.1328	0	8.7009	1.1437	0.2	-2.974444444	-28.98449432	22.78475106	51.76924538	0.022971764	no.change	9	0	0	9	0	0.01	12	0	0	11.96	0.0208	0.18	33.33333333	32.87530021	33.81010401	0.934803796	9.73E-221	increase	9	0	0	9	0	0	10.4907	0.7082	0	10.3105	0.7773	0.21	16.56333333	-0.989459713	33.96415616	34.95361588	2.11E-36	no.change
Butterflies	70-89vs90-09	10	G10	190340	Polyphagous Nitrogen generalist	233	11	21.18	1066	13	82	11	11	11	11.6206	9.9902	13.251	no.change	5.642	-9.18	20.464	29.644	11	0	1	10.64	0.0277	0.36	11.6206	0.7335	0	11.5052	0.7965	0.48	5.641818182	-8.579400861	20.20397739	28.78337826	8.49E-12	no.change	11	0	1	10.635	0.0132	0.36	13	0	0	12.76	0.1028	0.51	18.18181818	16.282921	20.21755613	3.934635132	2.25E-134	increase	11	0	1	10.6	0	0.3	12.8363	0.1167	0	12.5444	0.2738	0.49	16.69363636	11.75149947	21.4442292	9.69272973	2.19E-83	increase
Butterflies	70-89vs90-09	10	G10	200580	Polyphagous Nitrogen generalist	28	9	3.11	473	13	36.38	9	9	9	8.4049	6.2492	10.5606	no.change	-6.612	-30.564	17.34	47.904	9	1.3416	3	7.49	0.8649	1.77	8.4049	1.2638	1	8.3657	1.2484	0.64	-6.612222222	-38.75554705	33.97893998	72.73448703	0.000783145	no.change	11.25	3.3958	3	9.2196	2.5455	1.72	13	0	1	12.6	0.2877	0.75	15.55555556	-26.82302845	152.5555086	179.3785371	6.80E-11	no.change	11.1036	2.9155	3	8.8596	1.8613	1.88	10.5653	0.9802	1	10.4734	0.9529	0.82	-4.847977233	-37.00675863	61.10537481	98.11213344	0.012504299	no.change
Butterflies	70-89vs90-09	10	G10	90460	Polyphagous Nitrogen generalist	224	10	22.4	484	10	48.4	10	10	10	8.6357	6.9948	10.2765	no.change	-13.643	-30.052	2.765	32.817	10	0.4939	1	9.44	0.4435	0.89	8.6357	1.3103	2	8.3602	0.687	1.09	-13.643	-28.65454053	3.195869432	31.85040996	3.17E-34	no.change	10.2477	0.7161	1	9.8185	0.8203	0.83	10	1.291	2	9.12	0.4555	1.26	-2.417127746	-19.5587931	19.10834693	38.66714003	0.138265864	no.change	10	0.4939	1	9.44	0.4435	0.89	8.6357	1.3103	2	8.3602	0.687	1.09	-2.417127746	-19.5587931	19.10834693	38.66714003	0.138265864	no.change
Butterflies	70-89vs90-09	10	G10	230570	Polyphagous Nitrogen generalist	101	14	7.21	2417	13	185.92	14	14	14	11.7206	9.8356	13.6056	decrease	-16.281	-29.746	-2.817	26.929	14	1.3229	2	13.04	0.7009	1.68	11.7206	0.4483	0	11.6845	0.4784	0	-16.28142857	-26.44400772	-3.53940904	22.90459868	9.25E-61	decrease	16	3.7417	2	14.0012	1.8048	1.53	13	0	0	13	0	0	-18.75	-34.91136988	8.94175034	43.85312022	6.09E-27	no.change	15.732	2.7743	2	14.1964	1.65	1.41	12.9254	0.0312	0	12.8998	0.0512	0	-17.84007119	-33.54204531	4.216112641	37.75815795	1.53E-24	no.change
Butterflies	70-89vs90-09	10	G10	180320	Polyphagous Nitrogen generalist	266	8	33.25	606	12	50.5	8	8	8	11.0023	9.3256	12.6791	increase	37.529	16.57	58.489	41.919	8	0	0	7.78	0.1847	0.48	11.0023	0.4206	0	10.5628	0.6902	0.84	37.52875	18.99907822	56.84122552	37.8421473	3.80E-71	increase	8	0	0	7.8558	0.4022	0.43	12	0	0	11.69	0.474	1	50	31.59758301	70.70707052	39.10948751	7.47E-130	increase	8	0	0	7.78	0.1847	0.48	11.0023	0.4206	0	10.5628	0.6902	0.84	50	31.59758301	70.70707052	39.10948751	7.47E-130	increase
Butterflies	70-89vs90-09	10	G10	100530	Polyphagous Nitrogen generalist	114	7	16.29	1560	11	141.82	7	7	7	7.2882	5.556	9.0205	no.change	4.117	-20.629	28.864	49.493	7	0	0	6.99	0	0.2	7.2882	1.3339	1	7.2355	1.2763	0.99	4.117142857	-29.38710764	38.39209265	67.77920029	0.004954211	no.change	7	0	0	6.95	0.0265	0.14	11	0.4944	1	10.25	0.4713	0.94	57.14285714	43.26000579	71.59421368	28.3342079	6.00E-89	increase	7	0	0	6.95	0	0.16	8.7092	1.0412	1	8.5586	0.9771	0.77	24.41714286	-2.764235357	51.91549113	54.67972649	9.32E-33	no.change
Butterflies	70-89vs90-09	10	G10	190450	Polyphagous Nitrogen generalist	59	9	6.56	894	12	74.5	9	9	9	10.7167	9.2121	12.2214	increase	19.074	2.357	35.793	33.436	9	0	0	8.78	0.2143	0.63	10.7167	0.733	0	10.6888	0.73	0.05	19.07444444	3.389871106	36.62163015	33.23175904	9.81E-41	increase	9	0	0	9.0192	0.4937	0.51	12	0	0	11.99	0	0.05	33.33333333	20.60144503	49.82115076	29.21970573	1.43E-80	increase	9	0	0	8.9872	0.3666	0.63	11.5723	0.3943	0	11.5384	0.3999	0.06	28.58111111	16.54992739	43.14857705	26.59864966	1.18E-112	increase
Butterflies	70-89vs90-09	10	G10	160470	Polyphagous Nitrogen generalist	75	10	7.5	2062	11	187.45	10	10	10	9.5045	7.7708	11.2382	no.change	-4.955	-22.292	12.382	34.674	10	1.291	2	9.07	0.5898	1.13	9.5045	0.7002	0	9.4488	0.7317	0	-4.955	-23.0562997	16.08463013	39.14092983	7.09E-08	no.change	12	3.7417	2	9.7783	1.5185	1.02	11	0	0	11	0	0	-8.333333333	-29.65044187	34.24816319	63.89860505	0.000261321	no.change	11.7329	2.7763	2	9.4709	0.9991	1.17	10.6639	0.2173	0	10.6295	0.2414	0	-9.111131945	-24.54187678	16.96429295	41.50616973	9.95E-13	no.change
Butterflies	70-89vs90-09	10	G10	220430	Polyphagous Nitrogen generalist	70	10	7	365	10	36.5	10	10	10	7.9433	6.1367	9.7499	decrease	-20.567	-38.633	-2.501	36.132	10	0	0	9.73	0.3816	0.97	7.9433	0.8747	1	7.8008	0.8469	0.62	-20.567	-37.57702784	-0.165618164	37.41140968	2.79E-45	decrease	10	0	0	10.0864	0.9252	0.78	10	0	1	9.46	0.2167	0.65	0	-16.52570769	21.52977671	38.05548439	0.270872499	no.change	10	0	0	10.0892	0.8161	0.77	9.4623	0.3977	1	9.1006	0.4478	0.6	-5.377	-21.52847076	15.99991691	37.52838768	7.51E-11	no.change
Butterflies	70-89vs90-09	10	G10	170600	Polyphagous Nitrogen generalist	60	7	8.57	1244	12	103.67	7	7	7	7.6784	6.1949	9.1619	no.change	9.691	-11.501	30.884	42.385	7	0.9354	2	6.47	0.2818	0.85	7.6784	1.6993	2	7.6951	1.3853	1.1	9.691428571	-28.25819357	48.20174699	76.45994056	1.65E-07	no.change	8	2.2361	2	6.665	0.6497	0.75	12	1.3093	2	11.09	0.4864	0.98	50	21.66562266	87.41710258	65.75147991	1.12E-91	increase	7.9829	2.141	2	6.5657	0.5628	0.66	8.7669	1.537	2	8.662	1.1161	0.99	9.820992371	-22.30186618	47.44698701	69.74885319	1.34E-08	no.change
Butterflies	70-89vs90-09	10	G10	120380	Polyphagous Nitrogen generalist	87	10	8.7	957	11	87	10	10	10	10.5311	9.4801	11.5821	no.change	5.311	-5.199	15.821	21.02	10	0	0	9.97	0.0138	0.16	10.5311	0.3994	0	10.5122	0.4068	0	5.311	-2.295365987	13.29328369	15.58864967	1.85E-28	no.change	10	0	0	10	0.0227	0.16	11	0	0	11	0	0	10	9.48673449	10.48210498	0.995370491	3.89E-160	increase	10	0	0	9.9698	0.0253	0.12	10.9439	0.0535	0	10.9046	0.091	0	9.439	7.464932394	11.23727724	3.772344843	8.45E-115	increase
Butterflies	70-89vs90-09	10	G10	70410	Polyphagous Nitrogen generalist	255	9	28.33	1563	11	142.09	9	9	9	8.2504	6.5383	9.9624	no.change	-8.329	-27.352	10.693	38.045	9	0.9487	2	8.31	0.3573	0.76	8.2504	1.3463	2	8.2145	1.0904	1.04	-8.328888889	-31.97547763	18.04119676	50.01667439	5.36E-06	no.change	10	2.2579	2	8.5097	0.6148	0.85	11	0.9574	2	10.06	0.4273	0.93	10	-6.81505639	30.22338364	37.03844003	8.92E-33	no.change	9.982	2.1564	2	8.6072	0.676	0.74	9.7783	1.0641	2	9.3223	0.6153	0.99	-2.040673212	-19.69007769	20.07185662	39.76193431	0.019050506	no.change
Butterflies	70-89vs90-09	10	G10	160360	Polyphagous Nitrogen generalist	263	12	21.92	899	12	74.92	12	12	12	11.2872	10.3844	12.1901	no.change	-5.94	-13.463	1.584	15.047	12	0.6928	1	11.47	0.32	0.73	11.2872	0.6769	1	11.2459	0.3495	0.34	-5.94	-13.53805462	1.56424998	15.1023046	4.44E-34	no.change	12.4961	1.2942	1	11.7182	0.5658	0.76	12	0	1	11.63	0	0.29	-3.970038652	-12.21592437	6.530142579	18.74606695	1.19E-13	no.change	12.491	1.2653	1	11.7248	0.6108	0.77	11.8776	0.1171	1	11.5083	0.0495	0.43	-4.91073573	-13.52075021	7.167418044	20.68816825	3.62E-13	no.change
Butterflies	70-89vs90-09	10	G10	50380	Polyphagous Nitrogen generalist	50	9	5.56	814	11	74	9	9	9	6.6895	4.84	8.539	decrease	-25.672	-46.222	-5.122	41.1	9	0	1	8.56	0.2313	0.46	6.6895	1.5276	2	6.6758	1.2169	1.03	-25.67222222	-52.15641056	3.457707433	55.614118	4.01E-30	no.change	9	0	1	8.78	0.4942	0.69	11	1.3009	2	10.07	0.4373	1.02	22.22222222	6.685171977	41.33467734	34.64950536	6.13E-74	increase	9	0	1	8.7824	0.5304	0.62	8.251	1.4636	2	8.1748	0.9969	1.07	-8.322222222	-33.16195282	16.37269728	49.53465009	1.13E-10	no.change
Butterflies	70-89vs90-09	10	G10	140440	Polyphagous Nitrogen generalist	69	9	7.67	2014	13	154.92	9	9	9	8.3759	6.4416	10.3101	no.change	-6.934	-28.427	14.557	42.984	9	0.6882	1	8.54	0.2394	0.72	8.3759	1.4397	1	8.3375	1.3615	0.94	-6.934444444	-35.55050863	23.70140394	59.25191257	4.04E-05	no.change	9.5	1.3229	1	8.81	0.6631	0.72	13	0.4953	1	12.23	0.359	0.96	36.84210526	17.76467487	61.58465112	43.81997625	1.11E-99	increase	9.4914	1.2669	1	8.8153	0.6683	0.79	9.9091	1.3175	1	9.82	1.2227	1	4.400826011	-27.14499247	39.42234206	66.56733453	0.000407941	no.change
Butterflies	70-89vs90-09	10	G10	100480	Polyphagous Nitrogen generalist	18	7	2.57	5552	11	504.73	7	7	7	7.3433	5.2635	9.4231	no.change	4.904	-24.807	34.616	59.423	7	0.7802	2	5.99	0.8264	1.8	7.3433	0.9884	0	7.3403	0.9909	0	4.904285714	-27.20106413	54.71754899	81.91861312	0.006946003	no.change	7.6667	1.3053	2	7.2958	2.5604	1.61	11	0	0	11	0	0	43.47763705	-13.5879988	373.094892	386.6828908	1.85E-22	no.change	7.6657	1.2995	2	7.1269	1.8557	1.72	9.3188	0.9464	0	9.319	0.9454	0	21.56489296	-24.61700853	168.8876599	193.5046684	3.12E-11	no.change
Butterflies	70-89vs90-09	10	G10	170310	Polyphagous Nitrogen generalist	348	13	26.77	6268	14	447.71	13	13	13	12.3522	10.531	14.1735	no.change	-4.983	-18.992	9.027	28.019	13	1.5612	3	12.01	0.5773	1.13	12.3522	0.7656	0	12.3572	0.7735	0	-4.983076923	-18.41100808	11.12788867	29.53889676	2.38E-10	no.change	16	4.526	3	12.2925	1.0274	1.06	14	0	0	14	0	0	-12.5	-24.71246659	3.755626826	28.46809341	8.35E-24	no.change	15.5952	3.536	3	12.2723	0.8563	1.2	13.6486	0.1956	0	13.56	0.2692	0.01	-12.48204576	-23.73371165	1.482136388	25.21584804	2.71E-33	no.change
Butterflies	70-89vs90-09	10	G10	260570	Polyphagous Nitrogen generalist	39	10	3.9	2027	12	168.92	10	10	10	8.96	7.0239	10.8962	no.change	-10.4	-29.761	8.962	38.723	10	1.291	2	9.1	0.8096	1.43	8.96	1.107	0	8.9442	1.1115	0	-10.4	-34.84557175	22.00507251	56.85064426	1.09E-08	no.change	12	3.7417	2	9.9533	1.7079	1.54	12	0	0	12	0	0.01	0	-25.52423163	53.59282534	79.11705697	0.443239459	no.change	11.7363	2.7748	2	10.0106	1.4838	1.47	10.5302	0.7681	0	10.5212	0.7723	0.01	-10.276663	-33.28050174	29.48759201	62.76809374	1.30E-08	no.change
Butterflies	70-89vs90-09	10	G10	140470	Polyphagous Nitrogen generalist	131	13	10.08	1107	12	92.25	13	13	13	10.6066	8.7641	12.449	decrease	-18.411	-32.584	-4.238	28.346	13	0.9636	2	12.11	0.5929	1.26	10.6066	0.5791	0	10.5541	0.6322	0	-18.41076923	-29.95995281	-5.987850769	23.97210204	1.41E-61	decrease	14	2.2835	2	12.9897	1.6427	1.39	12	0	0	12	0	0	-14.28571429	-31.82547324	16.22539951	48.05087275	3.04E-19	no.change	13.9822	2.1742	2	13.1782	1.5175	1.23	11.8872	0.0534	0	11.7811	0.1343	0	-14.98333596	-30.21590812	9.585739465	39.80164759	5.87E-25	no.change
Butterflies	70-89vs90-09	10	G10	150460	Polyphagous Nitrogen generalist	524	12	43.67	2096	13	161.23	12	12	12	11.644	10.1474	13.1406	no.change	-2.967	-15.438	9.505	24.943	12	1.5492	3	10.93	0.5534	1.04	11.644	0.794	1	11.4726	0.6401	0.58	-2.966666667	-17.18925257	12.34492207	29.53417464	0.000785523	no.change	14.8511	4.0708	3	11.2688	0.9562	0.97	13	0	1	12.6	0.0851	0.54	-12.46439658	-24.55096881	4.424911868	28.97588068	1.97E-29	no.change	14.5948	3.5557	3	11.4411	1.0274	1.08	12.7342	0.2394	1	12.4424	0.1613	0.5	-12.74837613	-26.39733205	6.631731083	33.02906313	1.48E-29	no.change
Butterflies	70-89vs90-09	10	G10	180580	Polyphagous Nitrogen generalist	380	10	38	1563	13	120.23	10	10	10	11.5243	9.9438	13.1048	no.change	15.243	-0.562	31.048	31.61	10	0	0	9.96	0	0.12	11.5243	0.8098	1	11.3903	0.7582	0.54	15.243	1.02889013	29.227206	28.19831587	5.09E-42	increase	10	0	0	9.92	0	0.14	13	0	1	12.46	0.1514	0.43	30	26.82429322	32.96743297	6.143139749	1.57E-131	increase	10	0	0	9.95	0	0.15	12.7082	0.259	1	12.3159	0.2218	0.69	27.082	22.70695405	31.58026509	8.87331104	1.32E-107	increase
Butterflies	70-89vs90-09	10	G10	180310	Polyphagous Nitrogen generalist	673	12	56.08	4636	15	309.07	12	12	12	12.8705	11.347	14.3939	no.change	7.254	-5.442	19.949	25.391	12	0.6928	1	11.46	0.234	0.67	12.8705	1.3826	2	12.8018	0.8661	0.88	7.254166667	-7.418209628	21.89445177	29.3126614	2.12E-16	no.change	12.5	1.3228	1	11.749	0.6329	0.6	15	0.9682	2	14.23	0.2203	0.78	20	8.318662048	34.92205696	26.60339492	1.90E-65	increase	12.4909	1.2651	1	11.8137	0.5162	0.62	13.8673	1.1632	2	13.7203	0.5305	0.69	11.01922199	-1.235755162	24.53068473	25.76643989	6.97E-37	no.change
Butterflies	70-89vs90-09	10	G10	210440	Polyphagous Nitrogen generalist	253	12	21.08	1486	11	135.09	12	12	12	10.6109	9.5758	11.646	decrease	-11.576	-20.202	-2.95	17.252	12	0.9608	2	11.18	0.3455	0.94	10.6109	0.3097	0	10.5639	0.3333	0.01	-11.57583333	-19.02761131	-3.645890188	15.38172112	1.09E-68	decrease	12.9999	2.278	2	11.776	0.9665	0.99	11	0	0	10.99	0	0.02	-15.38396449	-27.17538794	0.737054734	27.91244268	4.21E-28	no.change	12.982	2.1704	2	11.6514	0.8039	1	10.9864	0.0129	0	10.9557	0.0414	0	-15.37205361	-24.8826913	-2.680026347	22.20266495	2.00E-43	decrease
Butterflies	70-89vs90-09	10	G10	210380	Polyphagous Nitrogen generalist	34	10	3.4	352	12	29.33	10	10	10	9.5829	7.4115	11.7543	no.change	-4.171	-25.885	17.543	43.428	10	0.6202	2	8.54	0.9976	2.21	9.5829	0.7464	0	9.4482	0.8046	0.1	-4.171	-27.0761445	29.99914612	57.07529062	0.003613812	no.change	10.4	0.8672	2	11.208	3.8096	2.09	12	0	0	12	0.0235	0.11	15.38461538	-29.12356288	200.6666048	229.7901677	2.24E-11	no.change	10.4	0.8671	2	10.1187	2.1186	2.47	11.5668	0.2552	0	11.4199	0.353	0.08	11.21923077	-22.35083082	81.75628782	104.1071186	3.50E-08	no.change
Butterflies	70-89vs90-09	10	G10	120500	Polyphagous Nitrogen generalist	82	9	9.11	732	9	81.33	9	9	9	7.1912	5.5418	8.8405	decrease	-20.098	-38.424	-1.772	36.652	9	1.2792	2	8.16	0.4728	1.09	7.1912	0.851	1	7.0803	0.7079	0.39	-20.09777778	-37.23515881	-0.839124634	36.39603418	1.19E-51	decrease	10.9993	3.7347	2	8.7886	1.3382	1.18	9	0	1	8.62	0.0164	0.41	-18.17661124	-36.27028071	17.93271265	54.20299336	1.05E-18	no.change	10.7326	2.7814	2	8.5843	0.9597	1.04	8.2716	0.6195	1	8.1657	0.3635	0.4	-22.93013808	-37.9398482	0.780616917	38.72046512	9.49E-35	no.change
Butterflies	70-89vs90-09	10	G10	160480	Polyphagous Nitrogen generalist	37	5	7.4	863	13	66.38	5	5	5	7.2963	5.15	9.4426	increase	45.926	3	88.852	85.852	5	0	0	5	0.0067	0.14	7.2963	1.6348	3	7.2432	1.3232	1.33	45.926	-4.321486766	99.86379403	104.1852808	1.20E-37	no.change	5	0	0	4.985	0.0132	0.06	13	1.5612	3	11.81	0.5537	1.1	160	136.7052062	185.1719984	48.46679224	8.45E-113	increase	5	0	0	4.99	0	0.03	9.3013	1.7133	3	9.1714	1.2112	1.12	86.026	34.99343592	133.9892603	98.99582442	4.19E-60	increase
